Timestamp,ViolationType,Confidence,SnapshotPath
2025-10-03 17:53:29,no_helmet,0.64,snapshots\20251003_175329_no_helmet.jpg
2025-10-03 17:53:30,no_helmet,0.67,snapshots\20251003_175330_no_helmet.jpg
2025-10-03 17:53:31,no_helmet,0.65,snapshots\20251003_175331_no_helmet.jpg
2025-10-03 17:53:31,no_helmet,0.66,snapshots\20251003_175331_no_helmet.jpg
2025-10-03 17:53:32,no_helmet,0.66,snapshots\20251003_175332_no_helmet.jpg
2025-10-03 17:53:32,no_helmet,0.66,snapshots\20251003_175332_no_helmet.jpg
2025-10-03 17:53:33,no_helmet,0.67,snapshots\20251003_175333_no_helmet.jpg
2025-10-03 17:53:34,no_helmet,0.68,snapshots\20251003_175334_no_helmet.jpg
2025-10-03 17:53:35,no_helmet,0.69,snapshots\20251003_175335_no_helmet.jpg
2025-10-03 17:53:35,no_helmet,0.72,snapshots\20251003_175335_no_helmet.jpg
2025-10-03 17:53:36,no_helmet,0.71,snapshots\20251003_175336_no_helmet.jpg
2025-10-03 17:53:37,no_helmet,0.68,snapshots\20251003_175337_no_helmet.jpg
2025-10-03 17:53:38,no_helmet,0.65,snapshots\20251003_175338_no_helmet.jpg
2025-10-03 17:53:39,no_helmet,0.62,snapshots\20251003_175339_no_helmet.jpg
2025-10-03 17:53:40,no_helmet,0.73,snapshots\20251003_175340_no_helmet.jpg
2025-10-03 17:53:41,no_helmet,0.76,snapshots\20251003_175341_no_helmet.jpg
2025-10-03 17:53:42,no_helmet,0.76,snapshots\20251003_175342_no_helmet.jpg
2025-10-03 17:53:42,no_helmet,0.78,snapshots\20251003_175342_no_helmet.jpg
2025-10-03 17:53:43,no_helmet,0.79,snapshots\20251003_175343_no_helmet.jpg
2025-10-03 17:53:44,no_helmet,0.78,snapshots\20251003_175344_no_helmet.jpg
2025-10-03 17:53:44,no_helmet,0.80,snapshots\20251003_175344_no_helmet.jpg
2025-10-03 17:53:45,no_helmet,0.82,snapshots\20251003_175345_no_helmet.jpg
2025-10-03 17:53:46,no_helmet,0.84,snapshots\20251003_175346_no_helmet.jpg
2025-10-03 17:53:46,no_helmet,0.82,snapshots\20251003_175346_no_helmet.jpg
2025-10-03 17:53:47,no_helmet,0.84,snapshots\20251003_175347_no_helmet.jpg
2025-10-03 17:53:48,no_helmet,0.83,snapshots\20251003_175348_no_helmet.jpg
2025-10-03 17:53:48,no_helmet,0.83,snapshots\20251003_175348_no_helmet.jpg
2025-10-03 17:53:49,no_helmet,0.81,snapshots\20251003_175349_no_helmet.jpg
2025-10-03 17:53:50,no_helmet,0.79,snapshots\20251003_175350_no_helmet.jpg
2025-10-03 17:53:50,no_helmet,0.77,snapshots\20251003_175350_no_helmet.jpg
2025-10-03 17:53:51,no_helmet,0.78,snapshots\20251003_175351_no_helmet.jpg
2025-10-03 17:53:51,no_helmet,0.73,snapshots\20251003_175351_no_helmet.jpg
2025-10-03 17:53:52,no_helmet,0.75,snapshots\20251003_175352_no_helmet.jpg
2025-10-03 17:53:53,no_helmet,0.78,snapshots\20251003_175353_no_helmet.jpg
2025-10-03 17:55:22,no_helmet,0.62,snapshots\20251003_175522_no_helmet.jpg
2025-10-03 17:55:24,no_helmet,0.62,snapshots\20251003_175524_no_helmet.jpg
2025-10-03 17:55:25,no_helmet,0.61,snapshots\20251003_175525_no_helmet.jpg
2025-10-03 17:55:26,no_helmet,0.62,snapshots\20251003_175526_no_helmet.jpg
2025-10-03 17:55:27,no_helmet,0.58,snapshots\20251003_175527_no_helmet.jpg
2025-10-03 17:55:28,no_helmet,0.55,snapshots\20251003_175528_no_helmet.jpg
2025-10-03 17:55:28,no_helmet,0.60,snapshots\20251003_175528_no_helmet.jpg
2025-10-03 17:55:29,no_helmet,0.60,snapshots\20251003_175529_no_helmet.jpg
2025-10-03 17:55:30,no_helmet,0.60,snapshots\20251003_175530_no_helmet.jpg
2025-10-03 17:55:30,no_helmet,0.61,snapshots\20251003_175530_no_helmet.jpg
2025-10-03 17:55:31,no_helmet,0.64,snapshots\20251003_175531_no_helmet.jpg
2025-10-03 17:55:32,no_helmet,0.64,snapshots\20251003_175532_no_helmet.jpg
2025-10-03 17:55:32,no_helmet,0.67,snapshots\20251003_175532_no_helmet.jpg
2025-10-03 17:55:33,no_helmet,0.65,snapshots\20251003_175533_no_helmet.jpg
2025-10-03 17:55:33,no_helmet,0.66,snapshots\20251003_175533_no_helmet.jpg
2025-10-03 17:55:34,no_helmet,0.66,snapshots\20251003_175534_no_helmet.jpg
2025-10-03 17:55:35,no_helmet,0.66,snapshots\20251003_175535_no_helmet.jpg
2025-10-03 17:55:35,no_helmet,0.67,snapshots\20251003_175535_no_helmet.jpg
2025-10-03 17:55:36,no_helmet,0.68,snapshots\20251003_175536_no_helmet.jpg
2025-10-03 19:32:14,no_helmet,0.56,snapshots\20251003_193214_no_helmet.jpg
2025-10-03 19:32:14,no_helmet,0.54,snapshots\20251003_193214_no_helmet.jpg
2025-10-03 19:32:16,no_helmet,0.59,snapshots\20251003_193216_no_helmet.jpg
2025-10-03 19:32:16,no_helmet,0.55,snapshots\20251003_193216_no_helmet.jpg
2025-10-03 19:32:16,no_vest,0.53,snapshots\20251003_193216_no_vest.jpg
2025-10-03 19:32:17,no_helmet,0.55,snapshots\20251003_193217_no_helmet.jpg
2025-10-03 19:32:19,no_helmet,0.74,snapshots\20251003_193219_no_helmet.jpg
2025-10-03 19:32:19,no_helmet,0.60,snapshots\20251003_193219_no_helmet.jpg
2025-10-03 19:32:19,no_vest,0.51,snapshots\20251003_193219_no_vest.jpg
2025-10-03 19:32:20,no_helmet,0.79,snapshots\20251003_193220_no_helmet.jpg
2025-10-03 19:32:20,no_helmet,0.59,snapshots\20251003_193220_no_helmet.jpg
2025-10-03 19:32:21,no_helmet,0.61,snapshots\20251003_193221_no_helmet.jpg
2025-10-03 19:32:22,no_helmet,0.56,snapshots\20251003_193222_no_helmet.jpg
2025-10-03 19:32:22,no_helmet,0.54,snapshots\20251003_193222_no_helmet.jpg
2025-10-03 19:32:22,no_vest,0.52,snapshots\20251003_193222_no_vest.jpg
2025-10-03 19:32:22,no_vest,0.52,snapshots\20251003_193222_no_vest.jpg
2025-10-03 19:32:23,no_helmet,0.73,snapshots\20251003_193223_no_helmet.jpg
2025-10-03 19:32:23,no_helmet,0.57,snapshots\20251003_193223_no_helmet.jpg
2025-10-03 19:32:24,no_helmet,0.73,snapshots\20251003_193224_no_helmet.jpg
2025-10-03 19:32:24,no_helmet,0.54,snapshots\20251003_193224_no_helmet.jpg
2025-10-03 19:32:24,no_vest,0.50,snapshots\20251003_193224_no_vest.jpg
2025-10-03 19:32:26,no_helmet,0.71,snapshots\20251003_193226_no_helmet.jpg
2025-10-03 19:32:26,no_helmet,0.52,snapshots\20251003_193226_no_helmet.jpg
2025-10-03 19:32:27,no_helmet,0.72,snapshots\20251003_193227_no_helmet.jpg
2025-10-03 19:32:29,no_helmet,0.73,snapshots\20251003_193229_no_helmet.jpg
2025-10-03 19:32:29,no_vest,0.54,snapshots\20251003_193229_no_vest.jpg
2025-10-03 19:32:29,no_helmet,0.51,snapshots\20251003_193229_no_helmet.jpg
2025-10-03 19:32:30,no_helmet,0.71,snapshots\20251003_193230_no_helmet.jpg
2025-10-03 19:32:30,no_vest,0.52,snapshots\20251003_193230_no_vest.jpg
2025-10-03 19:32:30,no_helmet,0.50,snapshots\20251003_193230_no_helmet.jpg
2025-10-03 19:32:32,no_helmet,0.62,snapshots\20251003_193232_no_helmet.jpg
2025-10-03 19:32:32,no_helmet,0.50,snapshots\20251003_193232_no_helmet.jpg
2025-10-03 19:32:34,no_helmet,0.74,snapshots\20251003_193234_no_helmet.jpg
2025-10-03 19:32:35,no_helmet,0.74,snapshots\20251003_193235_no_helmet.jpg
2025-10-03 19:32:35,no_vest,0.56,snapshots\20251003_193235_no_vest.jpg
2025-10-03 19:32:35,no_helmet,0.50,snapshots\20251003_193235_no_helmet.jpg
2025-10-03 19:32:36,no_helmet,0.65,snapshots\20251003_193236_no_helmet.jpg
2025-10-03 19:32:37,no_helmet,0.53,snapshots\20251003_193237_no_helmet.jpg
2025-10-03 19:32:39,no_vest,0.54,snapshots\20251003_193239_no_vest.jpg
2025-10-03 19:32:41,no_vest,0.58,snapshots\20251003_193241_no_vest.jpg
2025-10-03 19:32:42,no_helmet,0.54,snapshots\20251003_193242_no_helmet.jpg
2025-10-03 19:32:43,no_vest,0.52,snapshots\20251003_193243_no_vest.jpg
2025-10-03 19:32:43,no_helmet,0.50,snapshots\20251003_193243_no_helmet.jpg
2025-10-03 19:32:44,no_vest,0.50,snapshots\20251003_193244_no_vest.jpg
2025-10-03 19:32:45,no_vest,0.52,snapshots\20251003_193245_no_vest.jpg
2025-10-03 19:32:48,no_vest,0.56,snapshots\20251003_193248_no_vest.jpg
2025-10-03 19:32:49,no_vest,0.55,snapshots\20251003_193249_no_vest.jpg
2025-10-03 19:32:49,no_vest,0.54,snapshots\20251003_193249_no_vest.jpg
2025-10-03 19:32:52,no_vest,0.57,snapshots\20251003_193252_no_vest.jpg
2025-10-03 19:32:53,no_vest,0.54,snapshots\20251003_193253_no_vest.jpg
2025-10-03 19:32:55,no_vest,0.60,snapshots\20251003_193255_no_vest.jpg
2025-10-03 19:32:55,no_vest,0.53,snapshots\20251003_193255_no_vest.jpg
2025-10-03 19:32:59,no_vest,0.55,snapshots\20251003_193259_no_vest.jpg
2025-10-03 19:33:01,no_helmet,0.53,snapshots\20251003_193301_no_helmet.jpg
2025-10-03 19:33:02,no_helmet,0.52,snapshots\20251003_193302_no_helmet.jpg
2025-10-03 19:33:03,no_helmet,0.67,snapshots\20251003_193303_no_helmet.jpg
2025-10-03 19:33:04,no_helmet,0.82,snapshots\20251003_193304_no_helmet.jpg
2025-10-03 19:33:04,no_vest,0.56,snapshots\20251003_193304_no_vest.jpg
2025-10-03 19:33:06,no_helmet,0.61,snapshots\20251003_193306_no_helmet.jpg
2025-10-03 19:33:06,no_vest,0.57,snapshots\20251003_193306_no_vest.jpg
2025-10-03 19:33:06,no_vest,0.54,snapshots\20251003_193306_no_vest.jpg
2025-10-03 19:33:07,no_helmet,0.84,snapshots\20251003_193307_no_helmet.jpg
2025-10-03 19:33:07,no_vest,0.59,snapshots\20251003_193307_no_vest.jpg
2025-10-03 19:33:07,no_helmet,0.56,snapshots\20251003_193307_no_helmet.jpg
2025-10-03 19:33:07,no_vest,0.52,snapshots\20251003_193307_no_vest.jpg
2025-10-03 19:33:08,no_helmet,0.72,snapshots\20251003_193308_no_helmet.jpg
2025-10-03 19:33:09,no_helmet,0.60,snapshots\20251003_193309_no_helmet.jpg
2025-10-03 19:33:09,no_vest,0.54,snapshots\20251003_193309_no_vest.jpg
2025-10-03 19:33:10,no_helmet,0.68,snapshots\20251003_193310_no_helmet.jpg
2025-10-03 19:33:10,no_vest,0.54,snapshots\20251003_193310_no_vest.jpg
2025-10-03 19:33:11,no_helmet,0.69,snapshots\20251003_193311_no_helmet.jpg
2025-10-03 19:33:11,no_vest,0.59,snapshots\20251003_193311_no_vest.jpg
2025-10-03 19:33:13,no_helmet,0.74,snapshots\20251003_193313_no_helmet.jpg
2025-10-03 19:33:14,no_helmet,0.54,snapshots\20251003_193314_no_helmet.jpg
2025-10-03 19:33:15,no_helmet,0.59,snapshots\20251003_193315_no_helmet.jpg
2025-10-03 19:33:15,no_vest,0.58,snapshots\20251003_193315_no_vest.jpg
2025-10-03 19:33:19,no_helmet,0.59,snapshots\20251003_193319_no_helmet.jpg
2025-10-03 19:33:21,no_helmet,0.63,snapshots\20251003_193321_no_helmet.jpg
2025-10-03 19:33:22,no_vest,0.58,snapshots\20251003_193322_no_vest.jpg
2025-10-03 19:33:22,no_helmet,0.55,snapshots\20251003_193322_no_helmet.jpg
2025-10-03 19:33:23,no_vest,0.60,snapshots\20251003_193323_no_vest.jpg
2025-10-03 19:33:23,no_vest,0.53,snapshots\20251003_193323_no_vest.jpg
2025-10-03 19:33:27,no_vest,0.55,snapshots\20251003_193327_no_vest.jpg
2025-10-03 19:33:30,no_vest,0.60,snapshots\20251003_193330_no_vest.jpg
2025-10-03 19:33:30,no_vest,0.53,snapshots\20251003_193330_no_vest.jpg
2025-10-03 19:33:31,no_vest,0.54,snapshots\20251003_193331_no_vest.jpg
2025-10-06 19:13:27,no_helmet,0.56,snapshots\20251006_191327_no_helmet.jpg
2025-10-06 19:13:27,no_helmet,0.54,snapshots\20251006_191327_no_helmet.jpg
2025-10-06 19:13:28,no_helmet,0.59,snapshots\20251006_191328_no_helmet.jpg
2025-10-06 19:13:28,no_helmet,0.55,snapshots\20251006_191328_no_helmet.jpg
2025-10-06 19:13:28,no_vest,0.53,snapshots\20251006_191328_no_vest.jpg
2025-10-06 19:13:30,no_helmet,0.55,snapshots\20251006_191330_no_helmet.jpg
2025-10-06 19:13:31,no_helmet,0.74,snapshots\20251006_191331_no_helmet.jpg
2025-10-06 19:13:31,no_helmet,0.60,snapshots\20251006_191331_no_helmet.jpg
2025-10-06 19:13:31,no_vest,0.51,snapshots\20251006_191331_no_vest.jpg
2025-10-06 19:13:33,no_helmet,0.79,snapshots\20251006_191333_no_helmet.jpg
2025-10-06 19:13:33,no_helmet,0.59,snapshots\20251006_191333_no_helmet.jpg
2025-10-06 19:13:34,no_helmet,0.61,snapshots\20251006_191334_no_helmet.jpg
2025-10-06 19:13:34,no_helmet,0.56,snapshots\20251006_191334_no_helmet.jpg
2025-10-06 19:13:35,no_helmet,0.54,snapshots\20251006_191335_no_helmet.jpg
2025-10-06 19:13:35,no_vest,0.52,snapshots\20251006_191335_no_vest.jpg
2025-10-06 19:13:35,no_vest,0.52,snapshots\20251006_191335_no_vest.jpg
2025-10-06 19:13:36,no_helmet,0.73,snapshots\20251006_191336_no_helmet.jpg
2025-10-06 19:13:36,no_helmet,0.57,snapshots\20251006_191336_no_helmet.jpg
2025-10-06 19:16:56,no_helmet,0.56,snapshots\20251006_191656_no_helmet.jpg
2025-10-06 19:16:57,no_helmet,0.54,snapshots\20251006_191657_no_helmet.jpg
2025-10-06 19:16:59,no_helmet,0.59,snapshots\20251006_191659_no_helmet.jpg
2025-10-06 19:16:59,no_helmet,0.55,snapshots\20251006_191659_no_helmet.jpg
2025-10-06 19:16:59,no_vest,0.53,snapshots\20251006_191659_no_vest.jpg
2025-10-06 19:17:01,no_helmet,0.55,snapshots\20251006_191701_no_helmet.jpg
2025-10-06 19:17:02,no_helmet,0.74,snapshots\20251006_191702_no_helmet.jpg
2025-10-06 19:17:02,no_helmet,0.60,snapshots\20251006_191702_no_helmet.jpg
2025-10-06 19:17:02,no_vest,0.51,snapshots\20251006_191702_no_vest.jpg
2025-10-06 19:17:04,no_helmet,0.79,snapshots\20251006_191704_no_helmet.jpg
2025-10-06 19:17:04,no_helmet,0.59,snapshots\20251006_191704_no_helmet.jpg
2025-10-06 19:17:06,no_helmet,0.61,snapshots\20251006_191706_no_helmet.jpg
2025-10-06 19:17:06,no_helmet,0.56,snapshots\20251006_191706_no_helmet.jpg
2025-10-06 19:17:06,no_helmet,0.54,snapshots\20251006_191706_no_helmet.jpg
2025-10-06 19:17:06,no_vest,0.52,snapshots\20251006_191706_no_vest.jpg
2025-10-06 19:17:06,no_vest,0.52,snapshots\20251006_191706_no_vest.jpg
2025-10-06 19:17:07,no_helmet,0.73,snapshots\20251006_191707_no_helmet.jpg
2025-10-06 19:17:08,no_helmet,0.57,snapshots\20251006_191708_no_helmet.jpg
2025-10-06 19:17:09,no_helmet,0.73,snapshots\20251006_191709_no_helmet.jpg
2025-10-06 19:17:09,no_helmet,0.54,snapshots\20251006_191709_no_helmet.jpg
2025-10-06 19:17:09,no_vest,0.50,snapshots\20251006_191709_no_vest.jpg
2025-10-06 19:17:10,no_helmet,0.71,snapshots\20251006_191710_no_helmet.jpg
2025-10-06 19:17:11,no_helmet,0.52,snapshots\20251006_191711_no_helmet.jpg
2025-10-06 19:17:13,no_helmet,0.72,snapshots\20251006_191713_no_helmet.jpg
2025-10-06 19:17:14,no_helmet,0.73,snapshots\20251006_191714_no_helmet.jpg
2025-10-06 19:17:14,no_vest,0.54,snapshots\20251006_191714_no_vest.jpg
2025-10-06 19:17:14,no_helmet,0.51,snapshots\20251006_191714_no_helmet.jpg
2025-10-07 18:45:25,no_helmet,0.56,snapshots\20251007_184525_no_helmet.jpg
2025-10-07 18:45:25,no_helmet,0.54,snapshots\20251007_184525_no_helmet.jpg
2025-10-07 18:45:26,no_helmet,0.59,snapshots\20251007_184526_no_helmet.jpg
2025-10-07 18:45:26,no_helmet,0.55,snapshots\20251007_184526_no_helmet.jpg
2025-10-07 18:45:27,no_vest,0.53,snapshots\20251007_184527_no_vest.jpg
2025-10-07 18:45:28,no_helmet,0.55,snapshots\20251007_184528_no_helmet.jpg
2025-10-07 18:45:30,no_helmet,0.74,snapshots\20251007_184530_no_helmet.jpg
2025-10-07 18:45:30,no_helmet,0.60,snapshots\20251007_184530_no_helmet.jpg
2025-10-07 18:45:30,no_vest,0.51,snapshots\20251007_184530_no_vest.jpg
2025-10-07 18:45:31,no_helmet,0.79,snapshots\20251007_184531_no_helmet.jpg
2025-10-07 18:45:31,no_helmet,0.59,snapshots\20251007_184531_no_helmet.jpg
2025-10-07 18:45:32,no_helmet,0.61,snapshots\20251007_184532_no_helmet.jpg
2025-10-07 18:45:32,no_helmet,0.56,snapshots\20251007_184532_no_helmet.jpg
2025-10-07 18:45:32,no_helmet,0.54,snapshots\20251007_184532_no_helmet.jpg
2025-10-07 18:45:32,no_vest,0.52,snapshots\20251007_184532_no_vest.jpg
2025-10-07 18:45:32,no_vest,0.52,snapshots\20251007_184532_no_vest.jpg
2025-10-07 18:45:33,no_helmet,0.73,snapshots\20251007_184533_no_helmet.jpg
2025-10-07 18:45:33,no_helmet,0.57,snapshots\20251007_184533_no_helmet.jpg
2025-10-07 18:45:34,no_helmet,0.73,snapshots\20251007_184534_no_helmet.jpg
2025-10-07 18:45:34,no_helmet,0.54,snapshots\20251007_184534_no_helmet.jpg
2025-10-07 18:45:34,no_vest,0.50,snapshots\20251007_184534_no_vest.jpg
2025-10-07 18:45:36,no_helmet,0.71,snapshots\20251007_184536_no_helmet.jpg
2025-10-07 18:45:36,no_helmet,0.52,snapshots\20251007_184536_no_helmet.jpg
2025-10-07 18:45:37,no_helmet,0.72,snapshots\20251007_184537_no_helmet.jpg
2025-10-07 18:45:38,no_helmet,0.73,snapshots\20251007_184538_no_helmet.jpg
2025-10-07 18:45:38,no_vest,0.54,snapshots\20251007_184538_no_vest.jpg
2025-10-07 18:45:38,no_helmet,0.51,snapshots\20251007_184538_no_helmet.jpg
2025-10-07 18:45:39,no_helmet,0.71,snapshots\20251007_184539_no_helmet.jpg
2025-10-07 18:45:39,no_vest,0.52,snapshots\20251007_184539_no_vest.jpg
2025-10-07 18:45:40,no_helmet,0.50,snapshots\20251007_184540_no_helmet.jpg
2025-10-07 18:45:41,no_helmet,0.62,snapshots\20251007_184541_no_helmet.jpg
2025-10-07 18:45:41,no_helmet,0.50,snapshots\20251007_184541_no_helmet.jpg
2025-10-07 18:45:42,no_helmet,0.74,snapshots\20251007_184542_no_helmet.jpg
2025-10-07 18:45:43,no_helmet,0.74,snapshots\20251007_184543_no_helmet.jpg
2025-10-07 18:45:43,no_vest,0.56,snapshots\20251007_184543_no_vest.jpg
2025-10-07 18:45:43,no_helmet,0.50,snapshots\20251007_184543_no_helmet.jpg
2025-10-07 18:45:47,no_helmet,0.65,snapshots\20251007_184547_no_helmet.jpg
2025-10-07 18:45:49,no_helmet,0.53,snapshots\20251007_184549_no_helmet.jpg
2025-10-07 18:58:11,no_vest,0.53,snapshots\20251007_185811_no_vest.jpg
2025-10-07 19:02:40,no_helmet,0.62,snapshots\20251007_190240_no_helmet.jpg
2025-10-07 19:02:40,no_helmet,0.58,snapshots\20251007_190240_no_helmet.jpg
2025-10-07 19:03:02,no_helmet,0.64,snapshots\20251007_190302_no_helmet.jpg
2025-10-07 19:03:02,no_helmet,0.52,snapshots\20251007_190302_no_helmet.jpg
2025-10-07 19:08:43,no_helmet,0.52,snapshots\20251007_190843_no_helmet.jpg
2025-10-07 19:08:43,no_helmet,0.51,snapshots\20251007_190843_no_helmet.jpg
2025-10-07 19:20:14,no_vest,0.55,snapshots\20251007_192014_no_vest.jpg
2025-10-07 19:20:14,no_vest,0.54,snapshots\20251007_192014_no_vest.jpg
2025-10-07 19:21:06,no_helmet,0.65,snapshots\20251007_192106_no_helmet.jpg
2025-10-07 19:21:20,no_helmet,0.77,snapshots\20251007_192120_no_helmet.jpg
2025-10-07 19:21:20,no_helmet,0.75,snapshots\20251007_192120_no_helmet.jpg
2025-10-07 19:21:20,no_helmet,0.59,snapshots\20251007_192120_no_helmet.jpg
2025-10-07 19:21:20,no_vest,0.55,snapshots\20251007_192120_no_vest.jpg
2025-10-07 19:21:21,no_helmet,0.55,snapshots\20251007_192120_no_helmet.jpg
2025-10-07 19:21:21,no_vest,0.53,snapshots\20251007_192121_no_vest.jpg
2025-10-07 19:23:55,no_helmet,0.65,snapshots\20251007_192355_no_helmet.jpg
2025-10-08 17:50:14,no_helmet,0.57,snapshots\20251008_175014_no_helmet.jpg
2025-10-08 17:50:14,no_vest,0.57,snapshots\20251008_175014_no_vest.jpg
2025-10-08 17:50:14,no_vest,0.50,snapshots\20251008_175014_no_vest.jpg
2025-10-08 19:42:34,no_helmet,0.59,snapshots\20251008_194234_no_helmet.jpg
2025-10-08 19:42:34,no_helmet,0.51,snapshots\20251008_194234_no_helmet.jpg
